Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
33.2000,0.4345,1.816,4.1795
33.4000,0.515,2.1514,4.1775
33.6000,0.5215,2.1791,4.1785
33.8000,0.401,1.6756,4.1785
34.0000,0.551,2.3018,4.1775
34.2000,0.562,2.3478,4.1775
34.4000,0.45,1.8799,4.1775
34.6000,0.4615,1.9279,4.1775
34.8000,0.4105,1.7147,4.177
35.0000,0.365,1.5246,4.177
35.2000,0.401,1.6756,4.1785
35.4000,0.355,1.4828,4.177
35.6000,0.541,2.2606,4.1785
35.8000,0.417,1.742,4.1775
36.0000,0.4115,1.7195,4.1785
36.2000,0.3555,1.4846,4.176
36.4000,0.4185,1.7483,4.1775
36.6000,0.4415,1.8444,4.1775
36.8000,0.4785,1.9989,4.1775
37.0000,0.3915,1.6359,4.1785
37.2000,0.3655,1.5272,4.1785
37.4000,0.4955,2.0697,4.177
37.6000,0.407,1.7,4.177
37.8000,0.4445,1.8573,4.1785
38.0000,0.494,2.0637,4.1775
38.2000,0.3785,1.581,4.177
38.4000,0.515,2.1519,4.1785
38.6000,0.4955,2.0704,4.1785
38.8000,0.3845,1.6061,4.177
39.0000,0.3605,1.5063,4.1785
39.2000,0.425,1.7759,4.1785
39.4000,0.476,1.9885,4.1775
39.6000,0.412,1.7209,4.177
39.8000,0.477,1.9924,4.177
40.0000,0.3505,1.4646,4.1785
40.2000,0.425,1.7754,4.1775
40.4000,0.4665,1.9493,4.1785
40.6000,0.5235,2.1861,4.176
40.8000,0.414,1.7293,4.177
41.0000,0.4565,1.9075,4.1785
41.2000,0.4275,1.7857,4.177
41.4000,0.3995,1.6689,4.1775
41.6000,0.498,2.0801,4.177
41.8000,0.382,1.5962,4.1785
42.0000,0.398,1.6626,4.1775
42.2000,0.5375,2.2451,4.177
42.4000,0.3975,1.661,4.1785
42.6000,0.3735,1.5607,4.1785
42.8000,0.4235,1.7696,4.1785
43.0000,0.4235,1.769,4.177
43.2000,0.347,1.4496,4.1775
43.4000,0.3785,1.5816,4.1785
43.6000,0.4375,1.8277,4.1775
43.8000,0.4275,1.7863,4.1785
44.0000,0.3865,1.615,4.1785
44.2000,0.396,1.6547,4.1785
44.4000,0.399,1.6672,4.1785
44.6000,0.615,2.5692,4.1775
44.8000,0.457,1.9089,4.177
45.0000,0.4765,1.9911,4.1785
45.2000,0.501,2.0929,4.1775
45.4000,0.397,1.6589,4.1785
45.6000,0.397,1.6583,4.177
45.8000,0.421,1.7591,4.1785
46.0000,0.5795,2.4206,4.177
46.2000,0.67,2.7973,4.175
46.4000,0.5495,2.2953,4.177
46.6000,0.4345,1.8151,4.1775
46.8000,0.439,1.8337,4.177
47.0000,0.352,1.4708,4.1785
47.2000,0.4405,1.84,4.177
47.4000,0.4015,1.6771,4.177
47.6000,0.4395,1.836,4.1775
47.8000,0.3725,1.5565,4.1785
48.0000,0.4035,1.6856,4.1775
48.2000,0.3825,1.5977,4.177
48.4000,0.461,1.9258,4.1775
48.6000,0.373,1.5586,4.1785
48.8000,0.3475,1.4512,4.176
49.0000,0.423,1.7675,4.1785
49.2000,0.4535,1.8943,4.177
49.4000,0.4595,1.9196,4.1775
49.6000,0.413,1.7261,4.1795
49.8000,0.433,1.8093,4.1785
50.0000,0.4195,1.7525,4.1775
50.2000,0.3555,1.4849,4.177
50.4000,0.374,1.5628,4.1785
50.6000,0.4935,2.0621,4.1785
50.8000,0.4085,1.7069,4.1785
51.0000,0.454,1.8966,4.1775
51.2000,0.3845,1.607,4.1795
51.4000,0.4005,1.6731,4.1775
51.6000,0.384,1.6045,4.1785
51.8000,0.446,1.8632,4.1775
52.0000,0.553,2.3099,4.177
52.2000,0.3905,1.6317,4.1785
52.4000,0.3985,1.6645,4.177
52.6000,0.4895,2.0454,4.1785
52.8000,0.5225,2.182,4.176
53.0000,0.4505,1.8817,4.177
53.2000,0.4615,1.9284,4.1785
53.4000,0.431,1.8005,4.1775
53.6000,0.4645,1.9414,4.1795
53.8000,0.3955,1.652,4.177
54.0000,0.4055,1.6934,4.176
54.2000,0.438,1.8295,4.177
54.4000,0.3935,1.6438,4.1775
54.6000,0.3745,1.5645,4.1775
54.8000,0.3655,1.5272,4.1785
55.0000,0.4215,1.7606,4.177
55.2000,0.4095,1.7111,4.1785
55.4000,0.3725,1.5561,4.1775
55.6000,0.3935,1.6436,4.177
55.8000,0.376,1.5706,4.177
56.0000,0.5615,2.3457,4.1775
56.2000,0.4645,1.9409,4.1785
56.4000,0.545,2.2767,4.1775
56.6000,0.4255,1.778,4.1785
56.8000,0.396,1.6543,4.1775
57.0000,0.438,1.8302,4.1785
57.2000,0.4825,2.0154,4.177
57.4000,0.381,1.5907,4.175
57.6000,0.4515,1.8866,4.1785
57.8000,0.3835,1.6025,4.1785
58.0000,0.35,1.4621,4.1775
58.2000,0.3945,1.6484,4.1785
58.4000,0.53,2.2141,4.1775
58.6000,0.5805,2.425,4.1775
58.8000,0.5225,2.1827,4.1775
59.0000,0.4755,1.9862,4.177
59.2000,0.353,1.4745,4.177
59.4000,0.3555,1.4855,4.1785
59.6000,0.416,1.7383,4.1785
59.8000,0.597,2.4946,4.1785
