Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
32.8000,0.3265,1.3646,4.1795
33.0000,0.322,1.3455,4.1785
33.2000,0.307,1.2828,4.1785
33.4000,0.3035,1.2685,4.1795
33.6000,0.304,1.2703,4.1785
33.8000,0.304,1.2706,4.1795
34.0000,0.3045,1.2724,4.1785
34.2000,0.3195,1.335,4.1785
34.4000,0.315,1.3162,4.1785
34.6000,0.304,1.2703,4.1785
34.8000,0.3085,1.2891,4.1785
35.0000,0.3035,1.2682,4.1785
35.2000,0.304,1.2703,4.1785
35.4000,0.319,1.3329,4.1785
35.6000,0.305,1.2747,4.1795
35.8000,0.3035,1.2682,4.1785
36.0000,0.304,1.2706,4.1795
36.2000,0.305,1.2744,4.1785
36.4000,0.308,1.287,4.1785
36.6000,0.291,1.2159,4.1785
36.8000,0.3195,1.3354,4.1795
37.0000,0.3055,1.2765,4.1785
37.2000,0.3035,1.2682,4.1785
37.4000,0.304,1.2703,4.1785
37.6000,0.3465,1.4479,4.1785
37.8000,0.3075,1.2849,4.1785
38.0000,0.3195,1.3354,4.1795
38.2000,0.3075,1.2852,4.1795
38.4000,0.3065,1.2807,4.1785
38.6000,0.304,1.2703,4.1785
38.8000,0.3035,1.2685,4.1795
39.0000,0.305,1.2744,4.1785
39.2000,0.319,1.3326,4.1775
39.4000,0.3195,1.335,4.1785
39.6000,0.3055,1.2768,4.1795
39.8000,0.308,1.2873,4.1795
40.0000,0.2905,1.2134,4.177
40.2000,0.303,1.2661,4.1785
40.4000,0.3475,1.452,4.1785
40.6000,0.3195,1.335,4.1785
40.8000,0.3055,1.2765,4.1785
41.0000,0.375,1.5666,4.1775
41.2000,0.3035,1.2682,4.1785
41.4000,0.304,1.2703,4.1785
41.6000,0.306,1.2786,4.1785
41.8000,0.319,1.3329,4.1785
42.0000,0.3185,1.3309,4.1785
42.2000,0.304,1.2703,4.1785
42.4000,0.304,1.2706,4.1795
42.6000,0.3045,1.2724,4.1785
42.8000,0.304,1.2703,4.1785
43.0000,0.3045,1.2724,4.1785
43.2000,0.3225,1.3476,4.1785
43.4000,0.311,1.2998,4.1795
43.6000,0.32,1.3371,4.1785
43.8000,0.3465,1.4479,4.1785
44.0000,0.3045,1.2724,4.1785
44.2000,0.304,1.2706,4.1795
44.4000,0.32,1.3371,4.1785
44.6000,0.3055,1.2768,4.1795
44.8000,0.3045,1.2727,4.1795
45.0000,0.3125,1.3058,4.1785
45.2000,0.3045,1.2724,4.1785
45.4000,0.3035,1.2682,4.1785
45.6000,0.305,1.2744,4.1785
45.8000,0.319,1.3333,4.1795
46.0000,0.3055,1.2765,4.1785
46.2000,0.3045,1.2724,4.1785
46.4000,0.3045,1.2724,4.1785
46.6000,0.307,1.2831,4.1795
46.8000,0.3065,1.2807,4.1785
47.0000,0.319,1.3333,4.1795
47.2000,0.327,1.3667,4.1795
47.4000,0.3065,1.281,4.1795
47.6000,0.3045,1.2724,4.1785
47.8000,0.304,1.2706,4.1795
48.0000,0.3045,1.2724,4.1785
48.2000,0.3195,1.335,4.1785
48.4000,0.322,1.3455,4.1785
48.6000,0.3375,1.4102,4.1785
48.8000,0.306,1.2789,4.1795
49.0000,0.304,1.2703,4.1785
49.2000,0.304,1.2706,4.1795
49.4000,0.3045,1.2724,4.1785
49.6000,0.3195,1.3354,4.1795
49.8000,0.3055,1.2765,4.1785
50.0000,0.307,1.2828,4.1785
50.2000,0.3045,1.2724,4.1785
50.4000,0.3035,1.2682,4.1785
50.6000,0.3035,1.2685,4.1795
50.8000,0.3195,1.3354,4.1795
51.0000,0.3185,1.3312,4.1795
51.2000,0.358,1.4963,4.1795
51.4000,0.3045,1.2724,4.1785
51.6000,0.3055,1.2765,4.1785
51.8000,0.297,1.241,4.1785
52.0000,0.303,1.2664,4.1795
52.2000,0.3195,1.335,4.1785
52.4000,0.324,1.3538,4.1785
52.6000,0.3045,1.2724,4.1785
52.8000,0.3035,1.2682,4.1785
53.0000,0.304,1.2706,4.1795
53.2000,0.304,1.2703,4.1785
53.4000,0.3225,1.3479,4.1795
53.6000,0.323,1.3493,4.1775
53.8000,0.382,1.5962,4.1785
54.0000,0.304,1.2703,4.1785
54.2000,0.304,1.2703,4.1785
54.4000,0.304,1.2703,4.1785
54.6000,0.306,1.2786,4.1785
54.8000,0.32,1.3371,4.1785
55.0000,0.31,1.2953,4.1785
55.2000,0.292,1.2201,4.1785
55.4000,0.3035,1.2682,4.1785
55.6000,0.3045,1.2727,4.1795
55.8000,0.304,1.2703,4.1785
56.0000,0.36,1.5043,4.1785
56.2000,0.3055,1.2765,4.1785
56.4000,0.3045,1.2727,4.1795
56.6000,0.3035,1.2685,4.1795
56.8000,0.3555,1.4855,4.1785
57.0000,0.336,1.404,4.1785
57.2000,0.3195,1.3347,4.1775
57.4000,0.318,1.3291,4.1795
57.6000,0.3035,1.2682,4.1785
57.8000,0.304,1.27,4.1775
58.0000,0.304,1.2703,4.1785
58.2000,0.3045,1.2724,4.1785
58.4000,0.307,1.2828,4.1785
58.6000,0.3225,1.3479,4.1795
58.8000,0.3625,1.5147,4.1785
59.0000,0.3095,1.2936,4.1795
59.2000,0.3095,1.2936,4.1795
59.4000,0.3095,1.2932,4.1785
59.6000,0.3095,1.2932,4.1785
59.8000,0.3305,1.381,4.1785
