Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,0.443,1.8506,4.1775
0.2000,0.4635,1.9367,4.1785
0.4000,0.4435,1.8536,4.1795
0.6000,0.4465,1.8653,4.1775
0.8000,0.444,1.8553,4.1785
1.0000,0.448,1.8715,4.1775
1.2000,0.4625,1.9326,4.1785
1.4000,0.46,1.9221,4.1785
1.6000,0.4435,1.8527,4.1775
1.8000,0.5235,2.1867,4.177
2.0000,0.4595,1.9196,4.1775
2.2000,0.4625,1.9321,4.1775
2.4000,0.444,1.8548,4.1775
2.6000,0.457,1.9091,4.1775
2.8000,0.443,1.8506,4.1775
3.0000,0.4825,2.0156,4.1775
3.2000,0.4625,1.9326,4.1785
3.4000,0.443,1.8504,4.177
3.6000,0.443,1.8506,4.1775
3.8000,0.446,1.8632,4.1775
4.0000,0.443,1.8511,4.1785
4.2000,0.4675,1.9534,4.1785
4.4000,0.4905,2.0488,4.177
4.6000,0.445,1.8594,4.1785
4.8000,0.442,1.8469,4.1785
5.0000,0.45,1.8799,4.1775
5.2000,0.4625,1.9319,4.177
5.4000,0.4415,1.8444,4.1775
5.6000,0.4795,2.0036,4.1785
5.8000,0.4415,1.8448,4.1785
6.0000,0.442,1.8469,4.1785
6.2000,0.4585,1.9154,4.1775
6.4000,0.4415,1.8444,4.1775
6.6000,0.45,1.8799,4.1775
6.8000,0.442,1.8465,4.1775
7.0000,0.491,2.0512,4.1775
7.2000,0.492,2.0558,4.1785
7.4000,0.4495,1.8782,4.1785
7.6000,0.4435,1.8532,4.1785
7.8000,0.4515,1.8866,4.1785
8.0000,0.4415,1.8444,4.1775
8.2000,0.464,1.9381,4.177
8.4000,0.4405,1.8406,4.1785
8.6000,0.502,2.0969,4.177
8.8000,0.44,1.8379,4.177
9.0000,0.4475,1.8699,4.1785
9.2000,0.461,1.9256,4.177
9.4000,0.44,1.8381,4.1775
9.6000,0.4595,1.9196,4.1775
9.8000,0.4405,1.8402,4.1775
10.0000,0.44,1.8379,4.177
10.2000,0.462,1.9298,4.177
10.4000,0.4405,1.84,4.177
10.6000,0.4415,1.8448,4.1785
10.8000,0.442,1.8462,4.177
11.0000,0.448,1.872,4.1785
11.2000,0.46,1.9214,4.177
11.4000,0.444,1.8553,4.1785
11.6000,0.444,1.8553,4.1785
11.8000,0.435,1.8172,4.1775
12.0000,0.472,1.9718,4.1775
12.2000,0.461,1.9263,4.1785
12.4000,0.44,1.8385,4.1785
12.6000,0.4565,1.907,4.1775
12.8000,0.5055,2.1115,4.177
13.0000,0.4465,1.8657,4.1785
13.2000,0.462,1.9298,4.177
13.4000,0.4405,1.84,4.177
13.6000,0.4565,1.9075,4.1785
14.0000,0.4415,1.8444,4.1775
14.2000,0.4605,1.9242,4.1785
14.4000,0.4855,2.0279,4.177
14.6000,0.4405,1.8402,4.1775
14.8000,0.466,1.9465,4.177
15.0000,0.471,1.9676,4.1775
15.2000,0.464,1.9381,4.177
15.4000,0.441,1.8423,4.1775
15.6000,0.4415,1.8437,4.176
15.8000,0.4405,1.8406,4.1785
16.0000,0.44,1.8379,4.177
