Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,0.8585,3.586,4.177
0.2000,0.658,2.7495,4.1785
0.4000,0.871,3.6386,4.1775
0.6000,0.9215,3.8491,4.177
0.8000,0.8315,3.4736,4.1775
1.0000,0.897,3.7468,4.177
1.2000,0.8665,3.6207,4.1785
1.4000,0.7475,3.1208,4.175
1.6000,0.6915,2.8894,4.1785
1.8000,0.8845,3.699,4.182
2.0000,0.835,3.4899,4.1795
2.2000,0.994,4.1544,4.1795
2.4000,0.586,2.4471,4.176
2.6000,0.8965,3.742,4.174
2.8000,0.6735,2.8132,4.177
3.0000,0.878,3.6674,4.177
3.2000,0.788,3.2934,4.1795
3.4000,0.98,4.0959,4.1795
3.6000,0.707,2.9535,4.1775
3.8000,0.829,3.4627,4.177
4.0000,0.6385,2.667,4.177
4.2000,0.8425,3.5191,4.177
4.4000,0.794,3.3122,4.1715
4.6000,1.014,4.237,4.1785
4.8000,0.642,2.682,4.1775
5.0000,0.861,3.5964,4.177
5.2000,0.916,3.8252,4.176
5.4000,0.8895,3.7154,4.177
5.6000,0.869,3.6333,4.181
5.8000,0.913,3.8136,4.177
6.0000,0.948,3.9565,4.1735
6.2000,0.941,3.932,4.1785
6.4000,0.9755,4.0747,4.177
6.6000,0.813,3.3959,4.177
6.8000,0.918,3.8382,4.181
7.0000,0.941,3.9306,4.177
7.2000,0.8705,3.6374,4.1785
7.4000,0.9035,3.7753,4.1785
7.6000,0.892,3.725,4.176
7.8000,0.9585,4.0061,4.1795
8.0000,0.7695,3.2146,4.1775
8.2000,0.773,3.2308,4.1795
8.4000,0.6745,2.8184,4.1785
8.6000,0.964,4.0281,4.1785
8.8000,0.868,3.6261,4.1775
9.0000,0.8755,3.6583,4.1785
9.2000,0.9345,3.9034,4.177
9.4000,0.7385,3.0847,4.177
9.6000,1.0045,4.1983,4.1795
9.8000,0.8285,3.459,4.175
10.0000,1.0345,4.3211,4.177
10.2000,0.8715,3.6437,4.181
10.4000,0.9885,4.1295,4.1775
10.6000,0.7685,3.2093,4.176
10.8000,0.928,3.8767,4.1775
11.0000,0.911,3.8057,4.1775
11.2000,1.0125,4.2292,4.177
11.4000,0.8335,3.4828,4.1785
11.6000,0.618,2.5808,4.176
11.8000,0.83,3.4682,4.1785
12.0000,0.9875,4.1253,4.1775
12.2000,0.691,2.8867,4.1775
12.4000,0.9175,3.8324,4.177
12.6000,0.969,4.049,4.1785
12.8000,0.956,3.9946,4.1785
13.0000,0.9125,3.8129,4.1785
13.2000,0.9595,4.005,4.174
13.4000,0.974,4.0699,4.1785
13.6000,0.8995,3.7554,4.175
14.0000,0.921,3.8484,4.1785
14.2000,0.8705,3.6352,4.176
14.4000,0.8975,3.7502,4.1785
14.6000,0.646,2.6987,4.1775
14.8000,0.7835,3.2758,4.181
15.0000,0.805,3.3629,4.1775
15.2000,0.7195,3.0064,4.1785
15.4000,0.8425,3.5212,4.1795
15.6000,0.9535,3.9866,4.181
15.8000,0.8925,3.7293,4.1785
16.0000,0.868,3.6269,4.1785
16.2000,0.9225,3.8547,4.1785
16.4000,0.847,3.5379,4.177
16.6000,0.972,4.0605,4.1775
16.8000,0.822,3.4347,4.1785
17.0000,0.863,3.6048,4.177
17.2000,0.882,3.6854,4.1785
17.4000,0.7725,3.2267,4.177
17.6000,0.9955,4.1607,4.1795
17.8000,0.8885,3.7175,4.184
18.0000,0.9815,4.0997,4.177
18.2000,1.201,5.0208,4.1805
18.4000,0.801,3.347,4.1785
18.6000,1.135,4.7398,4.176
18.8000,1.03,4.3023,4.177
19.0000,1.224,5.109,4.174
19.2000,1.06,4.4329,4.182
19.4000,1.206,5.0351,4.175
19.6000,1.1905,4.9745,4.1785
19.8000,1.12,4.6749,4.174
20.0000,1.189,4.9653,4.176
20.2000,1.0815,4.5163,4.176
20.4000,1.1355,4.7498,4.183
20.6000,1.168,4.8787,4.177
20.8000,1.116,4.6615,4.177
21.0000,1.1875,4.9661,4.182
21.2000,0.9105,3.7968,4.17
21.4000,1.0395,4.3472,4.182
21.6000,1.098,4.5863,4.177
21.8000,1.2995,5.4326,4.1805
22.0000,1.2985,5.429,4.181
22.2000,1.0185,4.2507,4.1735
22.4000,1.2125,5.0664,4.1785
22.6000,1.0465,4.3676,4.1735
22.8000,1.044,4.3624,4.1785
23.0000,1.2395,5.1749,4.175
23.2000,1.125,4.6991,4.177
23.4000,0.984,4.1141,4.181
23.6000,1.2895,5.3914,4.181
23.8000,0.9855,4.1179,4.1785
24.0000,1.22,5.0978,4.1785
24.2000,1.178,4.9276,4.183
24.4000,1.1575,4.8407,4.182
24.6000,1.1155,4.6561,4.174
24.8000,1.274,5.3215,4.177
25.0000,0.8755,3.6583,4.1785
25.2000,1.184,4.9473,4.1785
25.4000,1.208,5.0434,4.175
25.6000,1.1935,4.987,4.1785
25.8000,1.2435,5.2003,4.182
26.0000,1.1035,4.6093,4.177
26.2000,1.2255,5.122,4.1795
26.4000,1.0655,4.4533,4.1795
26.6000,1.195,4.9879,4.174
26.8000,1.205,5.0339,4.1775
27.0000,1.055,4.4046,4.175
27.2000,0.922,3.8512,4.177
27.4000,1.1545,4.8183,4.1735
27.6000,1.2075,5.0437,4.177
27.8000,1.1985,5.0061,4.177
28.0000,1.214,5.0715,4.1775
28.2000,1.012,4.2251,4.175
28.4000,1.1185,4.6697,4.175
28.6000,1.0665,4.4564,4.1785
28.8000,1.0225,4.27,4.176
29.0000,0.985,4.1124,4.175
29.2000,1.0625,4.4444,4.183
29.4000,0.8445,3.5279,4.1775
29.6000,0.814,3.3976,4.174
29.8000,0.9145,3.8212,4.1785
30.0000,0.957,3.9974,4.177
30.2000,0.975,4.0731,4.1775
