Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,1.747,7.2911,4.1735
0.2000,1.5105,6.3063,4.175
0.4000,1.3565,5.6566,4.17
0.6000,1.2245,5.1111,4.174
0.8000,1.301,5.433,4.176
1.0000,1.2195,5.0865,4.171
1.2000,1.175,4.9039,4.1735
1.4000,1.3005,5.4244,4.171
1.6000,1.5475,6.4693,4.1805
1.8000,1.443,6.031,4.1795
2.0000,1.495,6.2364,4.1715
2.2000,1.416,5.9118,4.175
2.4000,1.639,6.8543,4.182
2.6000,1.447,6.034,4.17
2.8000,1.2255,5.1134,4.1725
3.0000,1.434,5.9884,4.176
3.2000,1.6205,6.7615,4.1725
3.4000,1.4705,6.1357,4.1725
3.6000,1.38,5.7643,4.177
3.8000,1.2595,5.2572,4.174
4.0000,1.286,5.3748,4.1795
4.2000,1.1065,4.6207,4.176
4.4000,1.282,5.3491,4.1725
4.6000,1.407,5.8742,4.175
4.8000,1.405,5.8659,4.175
5.0000,1.53,6.3878,4.175
5.2000,1.313,5.4785,4.1725
5.4000,1.448,6.0483,4.177
5.6000,1.5125,6.3124,4.1735
5.8000,1.5275,6.3773,4.175
6.0000,1.531,6.3973,4.1785
6.2000,1.4245,5.9487,4.176
6.4000,1.436,5.9881,4.17
6.6000,1.5625,6.525,4.176
6.8000,1.402,5.8498,4.1725
7.0000,1.423,5.9424,4.176
7.2000,1.0875,4.5327,4.168
7.4000,1.484,6.1942,4.174
7.6000,1.5785,6.5902,4.175
7.8000,1.4145,5.9119,4.1795
8.0000,1.47,6.1505,4.184
8.2000,1.27,5.2934,4.168
8.4000,1.44,6.0149,4.177
8.6000,1.1855,4.9465,4.1725
8.8000,1.23,5.1322,4.1725
9.0000,1.3265,5.5302,4.169
9.2000,1.2925,5.3917,4.1715
9.4000,1.3155,5.4935,4.176
9.6000,1.488,6.2228,4.182
9.8000,1.2985,5.4193,4.1735
10.0000,1.2875,5.3734,4.1735
10.2000,1.596,6.6633,4.175
10.4000,1.5235,6.3698,4.181
10.6000,1.432,5.9729,4.171
10.8000,1.4135,5.8978,4.1725
11.0000,1.52,6.3582,4.183
11.2000,1.491,6.2264,4.176
11.4000,1.6215,6.7771,4.1795
11.6000,1.336,5.5805,4.177
