Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,0.5365,2.241,4.177
0.2000,0.5535,2.3114,4.176
0.4000,0.5975,2.4958,4.177
0.6000,0.5525,2.3086,4.1785
0.8000,0.534,2.2313,4.1785
1.0000,0.57,2.3809,4.177
1.2000,0.4885,2.0407,4.1775
1.4000,0.562,2.3478,4.1775
1.6000,0.5545,2.3161,4.177
1.8000,0.4925,2.0574,4.1775
2.0000,0.544,2.2723,4.177
2.2000,0.735,3.0705,4.1775
2.4000,0.7225,3.0215,4.182
2.6000,0.5515,2.3036,4.177
2.8000,0.591,2.4695,4.1785
3.0000,0.5225,2.1825,4.177
3.2000,0.5275,2.2036,4.1775
3.4000,0.508,2.1219,4.177
3.6000,0.5315,2.2201,4.177
3.8000,0.501,2.0927,4.177
4.0000,0.507,2.1177,4.177
4.2000,0.4805,2.007,4.177
4.4000,0.476,1.9878,4.176
4.6000,0.5735,2.3955,4.177
4.8000,0.5435,2.2705,4.1775
5.0000,0.503,2.101,4.177
5.2000,0.5465,2.283,4.1775
5.4000,0.553,2.3099,4.177
5.6000,0.6025,2.5166,4.177
5.8000,0.5835,2.4376,4.1775
6.0000,0.5945,2.4832,4.177
6.2000,0.5585,2.3337,4.1785
6.4000,0.587,2.4522,4.1775
6.6000,0.5885,2.459,4.1785
6.8000,0.59,2.4653,4.1785
7.0000,0.5915,2.4707,4.177
7.2000,0.528,2.2057,4.1775
7.4000,0.587,2.4513,4.176
7.6000,0.56,2.3391,4.177
7.8000,0.597,2.4937,4.177
8.0000,0.5825,2.4334,4.1775
8.2000,0.5965,2.4919,4.1775
8.4000,0.556,2.3232,4.1785
8.6000,0.5375,2.2459,4.1785
8.8000,0.5115,2.1368,4.1775
9.0000,0.4865,2.0316,4.176
9.2000,0.5345,2.2321,4.176
9.4000,0.5705,2.383,4.177
9.6000,0.5305,2.2159,4.177
9.8000,0.528,2.2057,4.1775
10.0000,0.5565,2.3245,4.177
10.2000,0.535,2.2342,4.176
10.4000,0.637,2.6607,4.177
