Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,1.382,5.7795,4.182
0.2000,1.284,5.3684,4.181
0.4000,1.015,4.2351,4.1725
0.6000,0.963,4.0205,4.175
0.8000,1.2905,5.3911,4.1775
1.0000,1.1875,4.9661,4.182
1.2000,1.2605,5.2683,4.1795
1.4000,1.3935,5.8165,4.174
1.6000,1.413,5.9042,4.1785
1.8000,1.2625,5.2709,4.175
2.0000,1.426,5.9564,4.177
2.2000,1.3725,5.7384,4.181
2.4000,1.43,5.9767,4.1795
2.6000,1.245,5.2035,4.1795
2.8000,1.377,5.749,4.175
3.0000,1.4925,6.2312,4.175
3.2000,1.2795,5.3419,4.175
3.4000,0.964,4.0281,4.1785
3.6000,0.991,4.1419,4.1795
3.8000,1.057,4.4177,4.1795
4.0000,1.3145,5.4913,4.1775
4.2000,1.2505,5.2233,4.177
4.4000,1.1365,4.754,4.183
4.6000,0.956,3.9937,4.1775
4.8000,0.972,4.06,4.177
5.0000,1.2445,5.2057,4.183
5.2000,1.053,4.3973,4.176
5.4000,1.3435,5.6125,4.1775
5.6000,1.254,5.2411,4.1795
5.8000,1.039,4.3441,4.181
6.0000,1.405,5.8638,4.1735
6.2000,1.1315,4.7263,4.177
6.4000,1.1015,4.5999,4.176
6.6000,1.018,4.2557,4.1805
6.8000,1.387,5.7921,4.176
7.0000,1.392,5.813,4.176
7.2000,1.2105,5.0538,4.175
7.4000,1.3055,5.4531,4.177
7.6000,1.3135,5.4917,4.181
7.8000,1.1215,4.6929,4.1845
8.0000,1.251,5.2229,4.175
8.2000,1.072,4.4783,4.1775
8.4000,1.261,5.2672,4.177
8.6000,1.2345,5.1584,4.1785
8.8000,1.2645,5.285,4.1795
9.0000,1.3415,5.6034,4.177
9.2000,0.9765,4.0827,4.181
9.4000,1.0995,4.5932,4.1775
9.6000,0.946,3.9496,4.175
9.8000,1.1465,4.7918,4.1795
10.0000,1.286,5.3748,4.1795
10.2000,1.282,5.3524,4.175
10.4000,1.2875,5.3779,4.177
10.6000,1.3025,5.4405,4.177
10.8000,1.235,5.166,4.183
11.0000,1.2355,5.1582,4.175
11.2000,1.3035,5.4447,4.177
11.4000,1.2035,5.0258,4.176
11.6000,1.11,4.637,4.1775
11.8000,1.274,5.3215,4.177
12.0000,1.472,6.1485,4.177
12.2000,1.166,4.8704,4.177
12.4000,1.2135,5.0688,4.177
12.6000,1.256,5.2394,4.1715
12.8000,1.2225,5.1052,4.176
13.0000,1.34,5.5978,4.1775
13.2000,1.111,4.6368,4.1735
13.4000,1.3225,5.5247,4.1775
13.6000,1.3095,5.4731,4.1795
14.0000,1.328,5.555,4.183
14.2000,0.9885,4.129,4.177
14.4000,1.3415,5.6055,4.1785
14.6000,1.211,5.0571,4.176
14.8000,1.237,5.1626,4.1735
15.0000,1.171,4.8878,4.174
15.2000,1.31,5.4738,4.1785
15.4000,1.2675,5.2905,4.174
15.6000,1.2935,5.4017,4.176
15.8000,1.1805,4.9309,4.177
16.0000,1.294,5.4173,4.1865
16.2000,1.281,5.3571,4.182
16.4000,1.2655,5.286,4.177
16.6000,1.2845,5.3673,4.1785
16.8000,1.1475,4.7931,4.177
17.0000,1.3995,5.8541,4.183
17.2000,1.3155,5.4902,4.1735
17.4000,1.166,4.8599,4.168
17.6000,1.265,5.2763,4.171
17.8000,1.063,4.438,4.175
18.0000,1.378,5.7545,4.176
18.2000,1.3225,5.5195,4.1735
18.4000,1.1175,4.6678,4.177
18.6000,1.3025,5.4405,4.177
18.8000,1.2245,5.1147,4.177
19.0000,1.2855,5.3727,4.1795
19.2000,1.2005,5.0175,4.1795
19.4000,1.171,4.8913,4.177
19.6000,1.24,5.1869,4.183
19.8000,1.2325,5.1457,4.175
20.0000,1.315,5.498,4.181
20.2000,1.208,5.0464,4.1775
20.4000,1.1995,5.0121,4.1785
20.6000,1.155,4.8262,4.1785
20.8000,1.082,4.5222,4.1795
21.0000,1.049,4.3817,4.177
21.2000,1.2185,5.086,4.174
21.4000,1.25,5.22,4.176
21.6000,1.149,4.7994,4.177
21.8000,0.9395,3.9243,4.177
22.0000,1.3025,5.4471,4.182
22.2000,1.227,5.1325,4.183
22.4000,1.178,4.9205,4.177
22.6000,1.0645,4.4491,4.1795
22.8000,1.1915,4.9817,4.181
23.0000,1.1335,4.7363,4.1785
23.2000,1.2,5.007,4.1725
23.4000,1.3505,5.637,4.174
23.6000,1.0875,4.5425,4.177
23.8000,1.345,5.6214,4.1795
24.0000,1.06,4.4266,4.176
24.2000,1.1595,4.8461,4.1795
24.4000,1.262,5.2714,4.177
24.6000,1.1515,4.8046,4.1725
24.8000,1.2295,5.1418,4.182
25.0000,1.221,5.1001,4.177
25.2000,0.8335,3.4815,4.177
25.4000,1.3015,5.4364,4.177
25.6000,0.8735,3.6469,4.175
25.8000,1.154,4.818,4.175
26.0000,1.266,5.2856,4.175
26.2000,1.253,5.2313,4.175
26.4000,1.14,4.7595,4.175
26.6000,1.132,4.7233,4.1725
26.8000,1.163,4.8625,4.181
27.0000,1.1425,4.7722,4.177
27.2000,1.1135,4.655,4.1805
27.4000,1.226,5.1228,4.1785
27.6000,1.1915,4.9799,4.1795
27.8000,0.906,3.7844,4.177
28.0000,1.119,4.6741,4.177
28.2000,1.214,5.0727,4.1785
28.4000,1.2025,5.0246,4.1785
28.6000,1.009,4.2186,4.181
28.8000,1.127,4.7075,4.177
29.0000,1.0425,4.3571,4.1795
29.2000,1.3055,5.4531,4.177
29.4000,1.073,4.4873,4.182
29.6000,1.06,4.4329,4.182
29.8000,0.955,3.9881,4.176
30.0000,1.076,4.4988,4.181
30.2000,1.15,4.8036,4.177
30.4000,0.9985,4.1707,4.177
30.6000,1.0105,4.2209,4.177
30.8000,0.901,3.7563,4.169
31.0000,1.261,5.2647,4.175
31.2000,1.1485,4.7933,4.1735
31.4000,1.1695,4.8868,4.1785
31.6000,0.9835,4.1096,4.1785
31.8000,1.0665,4.4564,4.1785
32.0000,1.045,4.3587,4.171
32.2000,1.0945,4.5684,4.174
32.4000,1.1905,4.9769,4.1805
32.6000,1.2285,5.1314,4.177
32.8000,0.873,3.6435,4.1735
33.0000,1.2265,5.1219,4.176
33.2000,1.196,4.9975,4.1785
33.4000,1.086,4.5324,4.1735
33.6000,1.2245,5.1196,4.181
33.8000,0.931,3.8902,4.1785
34.0000,0.979,4.0893,4.177
34.2000,1.206,5.0375,4.177
34.4000,1.04,4.3446,4.1775
34.6000,1.099,4.5922,4.1785
34.8000,0.933,3.8962,4.176
35.0000,0.869,3.6281,4.175
35.2000,1.105,4.6134,4.175
35.4000,1.1995,5.0163,4.182
35.6000,1.0965,4.5801,4.177
35.8000,1.3415,5.6088,4.181
36.0000,1.225,5.1199,4.1795
36.2000,0.901,3.7594,4.1725
36.4000,1.2265,5.1249,4.1785
36.6000,1.1135,4.6489,4.175
36.8000,1.2155,5.079,4.1785
37.0000,1.197,5.0047,4.181
37.2000,1.082,4.5195,4.177
37.4000,1.1695,4.8809,4.1735
37.6000,1.284,5.3633,4.177
37.8000,1.065,4.4474,4.176
38.0000,1.043,4.3467,4.1675
38.2000,1.2275,5.126,4.176
38.4000,1.1955,4.9942,4.1775
38.6000,1.076,4.4907,4.1735
38.8000,1.225,5.1199,4.1795
39.0000,1.203,5.0267,4.1785
39.2000,0.9025,3.772,4.1795
39.4000,1.2295,5.1362,4.1775
39.6000,1.1215,4.6823,4.175
39.8000,1.0095,4.2182,4.1785
40.0000,1.3185,5.5074,4.177
40.2000,1.04,4.3467,4.1795
40.4000,1.0175,4.2501,4.177
40.6000,1.1985,5.0091,4.1795
40.8000,1.1985,5.0049,4.176
41.0000,0.9535,3.9799,4.174
41.2000,1.208,5.0416,4.1735
41.4000,1.1785,4.9244,4.1785
41.6000,0.867,3.6176,4.1725
41.8000,1.2885,5.3827,4.1775
42.0000,1.188,4.9629,4.1775
42.2000,1.373,5.7336,4.176
42.4000,1.1505,4.8045,4.176
42.6000,1.047,4.3786,4.182
42.8000,1.0775,4.4959,4.1725
43.0000,1.263,5.2831,4.183
43.2000,1.2085,5.0564,4.184
43.4000,1.1585,4.8391,4.177
43.6000,1.229,5.1341,4.1775
43.8000,1.225,5.1156,4.176
44.0000,1.181,4.933,4.177
44.2000,1.18,4.933,4.1805
44.4000,0.8655,3.6113,4.1725
