Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,1.318,5.4947,4.169
0.2000,0.9575,4.0009,4.1785
0.4000,1.378,5.7614,4.181
0.6000,1.312,5.4822,4.1785
0.8000,1.409,5.8938,4.183
1.0000,1.5065,6.2844,4.1715
1.2000,1.764,7.3726,4.1795
1.4000,1.3455,5.6107,4.17
1.6000,1.0665,4.4462,4.169
1.8000,1.3185,5.5047,4.175
2.0000,1.3525,5.6494,4.177
2.2000,1.6025,6.696,4.1785
2.4000,1.2805,5.3538,4.181
2.6000,1.3975,5.836,4.176
2.8000,0.967,4.0348,4.1725
3.0000,1.186,4.9527,4.176
3.2000,1.3765,5.7496,4.177
3.4000,1.232,5.1461,4.177
3.6000,1.329,5.5512,4.177
3.8000,1.37,5.7225,4.177
4.0000,1.56,6.5107,4.1735
4.2000,1.3335,5.5754,4.181
4.4000,1.382,5.7685,4.174
4.6000,1.2325,5.1512,4.1795
4.8000,1.366,5.6976,4.171
5.0000,1.191,4.9766,4.1785
5.2000,1.242,5.181,4.1715
5.4000,1.22,5.0947,4.176
5.6000,1.292,5.3954,4.176
5.8000,1.0995,4.5943,4.1785
6.0000,1.429,5.9739,4.1805
6.2000,0.99,4.1318,4.1735
6.4000,1.3085,5.4676,4.1785
6.6000,1.2485,5.2106,4.1735
6.8000,1.2675,5.2962,4.1785
7.0000,1.3865,5.7914,4.177
7.2000,1.1515,4.8115,4.1785
7.4000,1.4225,5.9425,4.1775
7.6000,1.18,4.9318,4.1795
7.8000,1.292,5.3967,4.177
8.0000,1.256,5.2425,4.174
8.2000,1.514,6.3315,4.182
8.4000,1.204,5.0237,4.1725
8.6000,1.1905,4.9775,4.181
8.8000,1.321,5.5152,4.175
9.0000,1.1815,4.9298,4.1725
9.2000,1.484,6.1957,4.175
9.4000,1.192,4.9808,4.1785
9.6000,1.0105,4.2224,4.1785
9.8000,1.0955,4.5748,4.176
10.0000,1.2805,5.3461,4.175
10.2000,0.9755,4.0727,4.175
10.4000,1.239,5.1666,4.17
10.6000,1.178,4.9246,4.1805
10.8000,1.225,5.1125,4.1735
11.0000,1.1365,4.7409,4.1715
11.2000,1.423,5.9439,4.177
11.4000,1.487,6.2119,4.1775
11.6000,1.5525,6.4794,4.1735
11.8000,1.0155,4.2407,4.176
12.0000,1.347,5.6251,4.176
12.2000,1.3935,5.813,4.1715
12.4000,1.449,6.0597,4.182
12.6000,1.1775,4.9172,4.176
12.8000,0.9275,3.8677,4.17
13.0000,1.272,5.3061,4.1715
13.2000,1.192,4.9778,4.176
13.4000,1.3855,5.7858,4.176
13.6000,1.392,5.82,4.181
14.0000,1.6235,6.7814,4.177
14.2000,1.349,5.6307,4.174
14.4000,1.0695,4.471,4.1805
14.6000,1.378,5.7532,4.175
14.8000,1.1445,4.7892,4.1845
15.0000,1.396,5.8248,4.1725
15.2000,1.2235,5.1106,4.177
15.4000,1.2375,5.1666,4.175
15.6000,1.133,4.7342,4.1785
15.8000,0.776,3.2379,4.1725
16.0000,1.068,4.46,4.176
16.2000,1.0015,4.1788,4.1725
16.4000,0.935,3.9027,4.174
16.6000,1.3555,5.6701,4.183
16.8000,1.2475,5.2114,4.1775
17.0000,1.203,5.0225,4.175
17.2000,1.38,5.7677,4.1795
17.4000,1.504,6.2807,4.176
17.6000,1.3705,5.7205,4.174
17.8000,1.337,5.59,4.181
18.0000,1.5905,6.6419,4.176
18.2000,1.5055,6.2922,4.1795
18.4000,1.16,4.8534,4.184
18.6000,1.337,5.5846,4.177
18.8000,1.17,4.8848,4.175
19.0000,1.1065,4.618,4.1735
19.2000,1.017,4.2521,4.181
19.4000,1.22,5.0959,4.177
19.6000,1.5395,6.4343,4.1795
19.8000,1.4295,5.9717,4.1775
20.0000,1.112,4.6398,4.1725
20.2000,1.3065,5.4592,4.1785
20.4000,1.186,4.9474,4.1715
20.6000,1.197,4.9999,4.177
20.8000,1.457,6.0779,4.1715
21.0000,1.129,4.7175,4.1785
21.2000,1.238,5.1687,4.175
21.4000,1.349,5.6348,4.177
21.6000,1.1635,4.8599,4.177
21.8000,1.1025,4.6096,4.181
