Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,0.472,1.9722,4.178
0.2000,0.505,2.1098,4.178
0.4000,0.568,2.3733,4.178
0.6000,0.5371,2.2442,4.178
0.8000,0.5853,2.4452,4.178
1.0000,0.5331,2.2272,4.178
1.2000,0.5678,2.3722,4.178
1.4000,0.585,2.4442,4.178
1.6000,0.4687,1.9584,4.178
1.8000,0.4961,2.0717,4.176
2.0000,0.4852,2.0272,4.178
2.2000,0.5103,2.132,4.178
2.4000,0.5503,2.2992,4.178
2.6000,0.5224,2.1828,4.178
2.8000,0.4959,2.0717,4.178
3.0000,0.5549,2.3183,4.178
3.2000,0.5473,2.2865,4.178
3.4000,0.6212,2.5955,4.178
3.6000,0.5741,2.3987,4.178
3.8000,0.5004,2.0907,4.178
4.0000,0.4763,1.9902,4.178
4.2000,0.547,2.2854,4.178
4.4000,0.5336,2.2294,4.178
4.6000,0.581,2.4273,4.178
4.8000,0.5483,2.2907,4.178
5.0000,0.5295,2.2124,4.178
5.2000,0.5483,2.2907,4.178
5.4000,0.5346,2.2336,4.178
5.6000,0.6038,2.5225,4.178
5.8000,0.6296,2.6305,4.178
6.0000,0.7547,3.1533,4.178
6.2000,0.5957,2.4874,4.176
6.4000,0.5599,2.3394,4.178
6.6000,0.5382,2.2484,4.178
6.8000,0.5169,2.1595,4.178
7.0000,0.528,2.2061,4.178
7.2000,0.529,2.2103,4.178
7.4000,0.4786,1.9997,4.178
7.6000,0.4966,2.0747,4.178
7.8000,0.5196,2.171,4.178
8.0000,0.507,2.1181,4.178
8.2000,0.5526,2.3086,4.178
8.4000,0.5498,2.297,4.178
8.6000,0.5607,2.3425,4.178
8.8000,0.5652,2.3615,4.178
9.0000,0.5888,2.46,4.178
9.2000,0.5969,2.4938,4.178
9.4000,0.5369,2.243,4.178
9.6000,0.5196,2.171,4.178
9.8000,0.621,2.5931,4.176
10.0000,0.626,2.6143,4.176
10.2000,0.5756,2.4038,4.176
10.4000,0.7387,3.085,4.176
10.6000,0.6405,2.6758,4.178
10.8000,0.6942,2.9002,4.178
11.0000,0.6863,2.8674,4.178
11.2000,0.493,2.0599,4.178
11.4000,0.5277,2.2039,4.176
11.6000,0.5794,2.4208,4.178
11.8000,0.5946,2.4831,4.176
12.0000,0.5389,2.2515,4.178
12.2000,0.626,2.6155,4.178
12.4000,0.607,2.5362,4.178
12.6000,0.5594,2.3372,4.178
12.8000,0.6174,2.5795,4.178
13.0000,0.6136,2.5624,4.176
13.2000,0.5979,2.4981,4.178
13.4000,0.5622,2.3488,4.178
13.6000,0.5465,2.2832,4.178
13.8000,0.5637,2.3552,4.178
14.0000,0.5523,2.3076,4.178
14.2000,0.5743,2.3996,4.178
14.4000,0.5255,2.1954,4.178
14.6000,0.7028,2.9362,4.178
14.8000,0.6068,2.5351,4.178
15.0000,0.6394,2.6703,4.176
15.2000,0.6321,2.6409,4.178
15.4000,0.6298,2.6314,4.178
15.6000,0.5285,2.207,4.176
15.8000,0.5974,2.4959,4.178
16.0000,0.5792,2.4197,4.178
16.2000,0.8289,3.4632,4.178
16.4000,0.6377,2.6642,4.178
16.6000,0.7096,2.9648,4.178
16.8000,0.6164,2.5753,4.178
17.0000,0.5597,2.3383,4.178
17.2000,0.6574,2.7467,4.178
17.4000,0.6169,2.5774,4.178
17.6000,0.6549,2.7362,4.178
17.8000,0.6139,2.5647,4.178
18.0000,0.5809,2.4272,4.178
18.2000,0.5901,2.4652,4.178
18.4000,0.5594,2.3372,4.178
18.6000,0.5551,2.3192,4.178
18.8000,0.6612,2.7626,4.178
19.0000,0.6108,2.552,4.178
19.2000,0.6088,2.5436,4.178
19.4000,0.6248,2.6102,4.178
19.6000,0.6035,2.5201,4.176
19.8000,0.6108,2.5508,4.176
20.0000,0.5842,2.4397,4.176
20.2000,0.5308,2.2176,4.178
20.4000,0.5176,2.1626,4.178
20.6000,0.5318,2.2218,4.178
20.8000,0.5754,2.4039,4.178
21.0000,0.565,2.3605,4.178
21.2000,0.4847,2.025,4.178
21.4000,0.4829,2.0176,4.178
21.6000,0.4859,2.0303,4.178
21.8000,0.5483,2.2906,4.178
22.0000,0.5123,2.1404,4.178
22.2000,0.4751,1.9838,4.176
22.4000,0.5607,2.3425,4.178
22.6000,0.5844,2.4417,4.178
22.8000,0.589,2.4608,4.178
23.0000,0.7845,3.2777,4.178
23.2000,0.5702,2.3825,4.178
23.4000,0.5204,2.173,4.176
23.6000,0.6343,2.6502,4.178
23.8000,0.5368,2.2428,4.178
24.0000,0.5176,2.1624,4.178
24.2000,0.5338,2.2301,4.178
24.4000,0.548,2.2894,4.178
24.6000,0.5224,2.1825,4.178
24.8000,0.5414,2.2619,4.178
25.0000,0.5292,2.21,4.176
25.2000,0.5599,2.3391,4.178
25.4000,0.5528,2.3095,4.178
25.6000,0.4887,2.0418,4.178
25.8000,0.4978,2.0799,4.178
26.0000,0.4824,2.0153,4.178
26.2000,0.5373,2.2449,4.178
26.4000,0.5345,2.2333,4.178
26.6000,0.5069,2.1179,4.178
26.8000,0.5718,2.39,4.18
27.0000,0.6153,2.5708,4.178
27.2000,0.5832,2.4365,4.178
27.4000,0.5469,2.2851,4.178
27.6000,0.6057,2.5306,4.178
27.8000,0.591,2.4693,4.178
28.0000,0.5543,2.3158,4.178
28.2000,0.5393,2.2534,4.178
28.4000,0.5193,2.1698,4.178
28.6000,0.5325,2.2259,4.18
28.8000,0.5543,2.3158,4.178
29.0000,0.5328,2.2259,4.178
29.2000,0.5234,2.1867,4.178
29.4000,0.4732,1.9772,4.178
29.6000,0.625,2.6111,4.178
29.8000,0.4933,2.0608,4.178
30.0000,0.4846,2.0248,4.178
30.2000,0.4813,2.0111,4.178
30.4000,0.5421,2.2639,4.176
30.6000,0.7179,2.9994,4.178
30.8000,0.5366,2.2418,4.178
31.0000,0.5209,2.1761,4.178
31.2000,0.5204,2.174,4.178
31.4000,0.5743,2.3994,4.178
31.6000,0.7187,3.0026,4.178
31.8000,0.5492,2.2947,4.178
32.0000,0.5467,2.283,4.176
32.2000,0.5738,2.3973,4.178
32.4000,0.5472,2.2862,4.178
32.6000,0.51,2.1306,4.178
32.8000,0.5824,2.4333,4.178
33.0000,0.5363,2.2407,4.178
33.2000,0.5361,2.2396,4.178
33.4000,0.5282,2.2068,4.178
33.6000,0.5784,2.4152,4.176
33.8000,0.5044,2.1074,4.178
34.0000,0.532,2.2227,4.178
34.2000,0.535,2.2354,4.178
34.4000,0.5388,2.2513,4.178
34.6000,0.5908,2.4682,4.178
34.8000,0.5624,2.3497,4.178
35.0000,0.4811,2.01,4.178
35.2000,0.4917,2.0545,4.178
35.4000,0.5188,2.1666,4.176
35.6000,0.7235,3.0227,4.178
35.8000,0.5006,2.0915,4.178
36.0000,0.535,2.2354,4.178
36.2000,0.4753,1.9847,4.176
36.4000,0.5201,2.173,4.178
36.6000,0.687,2.8689,4.176
36.8000,0.4945,2.0651,4.176
37.0000,0.5784,2.4164,4.178
37.2000,0.5469,2.2862,4.18
37.4000,0.4945,2.0661,4.178
37.6000,0.5282,2.2067,4.178
37.8000,0.518,2.1634,4.176
38.0000,0.515,2.1517,4.178
38.2000,0.5778,2.4141,4.178
38.4000,0.592,2.4734,4.178
38.6000,0.6758,2.8236,4.178
38.8000,0.5885,2.4586,4.178
39.0000,0.5923,2.4744,4.178
39.2000,0.5381,2.248,4.178
39.4000,0.5606,2.3422,4.178
39.6000,0.5517,2.3051,4.178
39.8000,0.5573,2.3284,4.178
40.0000,0.5877,2.4542,4.176
40.2000,0.5695,2.3792,4.178
40.4000,0.5626,2.3495,4.176
40.6000,0.6601,2.758,4.178
40.8000,0.5583,2.3326,4.178
41.0000,0.5733,2.3951,4.178
41.2000,0.5593,2.3369,4.178
41.4000,0.5748,2.4014,4.178
41.6000,0.6363,2.6586,4.178
41.8000,0.6047,2.5263,4.178
42.0000,0.5928,2.4766,4.178
42.2000,0.6976,2.9146,4.178
42.4000,0.5728,2.3918,4.176
42.6000,0.6457,2.6964,4.176
42.8000,0.5953,2.4859,4.176
43.0000,0.5563,2.3242,4.178
43.2000,0.5844,2.4416,4.178
43.4000,0.5533,2.3115,4.178
43.6000,0.6333,2.6459,4.178
43.8000,0.5598,2.3379,4.176
44.0000,0.5353,2.2364,4.178
44.2000,0.5563,2.3242,4.178
44.4000,0.5586,2.3337,4.178
44.6000,0.5958,2.4893,4.178
44.8000,0.6282,2.6247,4.178
45.0000,0.5386,2.2501,4.178
45.2000,0.6026,2.5178,4.178
45.4000,0.5902,2.466,4.178
45.6000,0.6054,2.5295,4.178
45.8000,0.5793,2.4205,4.178
46.0000,0.5811,2.429,4.18
46.2000,0.573,2.394,4.178
46.4000,0.6004,2.5083,4.178
46.6000,0.627,2.6181,4.176
46.8000,0.6272,2.6205,4.178
47.0000,0.5983,2.4998,4.178
47.2000,0.6353,2.6543,4.178
47.4000,0.6485,2.7093,4.178
47.6000,0.6158,2.5728,4.178
47.8000,0.5809,2.4268,4.178
48.0000,0.5743,2.3993,4.178
48.2000,0.571,2.3844,4.176
48.4000,0.6199,2.5898,4.178
48.6000,0.7921,3.3093,4.178
48.8000,0.6561,2.7411,4.178
49.0000,0.6047,2.5263,4.178
49.2000,0.6095,2.5464,4.178
49.4000,0.5598,2.339,4.178
49.6000,0.6277,2.6238,4.18
49.8000,0.5877,2.4554,4.178
50.0000,0.593,2.4764,4.176
50.2000,0.6143,2.5665,4.178
50.4000,0.7045,2.9432,4.178
50.6000,0.6979,2.9157,4.178
50.8000,0.7093,2.9633,4.178
51.0000,0.6875,2.8723,4.178
51.2000,0.5983,2.4998,4.178
51.4000,0.6049,2.5273,4.178
51.6000,0.633,2.6448,4.178
51.8000,0.7118,2.9739,4.178
52.0000,0.5895,2.4616,4.176
52.2000,0.5816,2.43,4.178
52.4000,0.5457,2.2797,4.178
52.6000,0.5659,2.3643,4.178
52.8000,0.6393,2.6711,4.178
53.0000,0.5877,2.4553,4.178
53.2000,0.557,2.3273,4.178
53.4000,0.5547,2.3166,4.176
53.6000,0.5851,2.4435,4.176
53.8000,0.5778,2.414,4.178
54.0000,0.5824,2.4331,4.178
54.2000,0.556,2.323,4.178
54.4000,0.5421,2.2648,4.178
54.6000,0.5226,2.1834,4.178
54.8000,0.5755,2.4033,4.176
55.0000,0.5006,2.0913,4.178
55.2000,0.4917,2.0543,4.178
55.4000,0.4879,2.0384,4.178
55.6000,0.5142,2.1474,4.176
55.8000,0.5532,2.3114,4.178
56.0000,0.5236,2.1876,4.178
56.2000,0.5185,2.1664,4.178
56.4000,0.576,2.4066,4.178
56.6000,0.5704,2.3833,4.178
56.8000,0.497,2.0765,4.178
57.0000,0.4831,2.0183,4.178
57.2000,0.4876,2.0373,4.178
57.4000,0.4859,2.0299,4.178
57.6000,0.5401,2.2564,4.178
57.8000,0.5613,2.3452,4.178
58.0000,0.5332,2.2278,4.178
58.2000,0.5408,2.2595,4.178
58.4000,0.4983,2.0818,4.178
58.6000,0.5314,2.2204,4.178
58.8000,0.6077,2.5389,4.178
59.0000,0.498,2.0807,4.178
59.2000,0.5061,2.1146,4.178
59.4000,0.4848,2.0257,4.178
59.6000,0.4861,2.031,4.178
59.8000,0.5028,2.1008,4.178
60.0000,0.4732,1.977,4.178
