Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,0.913,3.8136,4.177
0.2000,0.899,3.7551,4.177
0.4000,0.8775,3.6658,4.1775
0.6000,0.889,3.7147,4.1785
0.8000,1.0385,4.3378,4.177
1.0000,0.9025,3.7697,4.177
1.2000,0.969,4.0456,4.175
1.4000,1.023,4.2756,4.1795
1.6000,1.1985,5.0151,4.1845
1.8000,1.04,4.343,4.176
2.0000,1.098,4.588,4.1785
2.2000,1.0745,4.4882,4.177
2.4000,1.11,4.6392,4.1795
2.6000,1.0615,4.4328,4.176
2.8000,1.322,5.5312,4.184
3.0000,1.0295,4.2992,4.176
3.2000,0.961,4.0131,4.176
3.4000,1.1145,4.6581,4.1795
3.6000,0.952,3.9756,4.176
3.8000,0.879,3.6707,4.176
4.0000,0.9045,3.7772,4.176
4.2000,0.9735,4.0668,4.1775
4.4000,0.939,3.9213,4.176
4.6000,0.804,3.3583,4.177
4.8000,0.9805,4.0946,4.176
5.0000,0.9465,3.9559,4.1795
5.2000,1.0085,4.2125,4.177
5.4000,0.963,4.0205,4.175
5.6000,0.9325,3.8951,4.177
5.8000,1.47,6.1453,4.1805
6.0000,1.1815,4.9339,4.176
6.2000,1.0185,4.2533,4.176
6.4000,1.1725,4.8975,4.177
6.6000,0.7345,3.068,4.177
6.8000,1.1775,4.9231,4.181
7.0000,0.757,3.1605,4.175
7.2000,0.8465,3.5409,4.183
7.4000,0.877,3.6624,4.176
7.6000,0.8245,3.4439,4.177
7.8000,0.9315,3.8844,4.17
8.0000,1.0825,4.5216,4.177
8.2000,0.816,3.4084,4.177
8.4000,1.157,4.8397,4.183
8.6000,1.085,4.5364,4.181
8.8000,1.076,4.4945,4.177
9.0000,1.048,4.3817,4.181
9.2000,1.0015,4.1833,4.177
9.4000,0.991,4.1394,4.177
9.6000,0.948,3.9579,4.175
9.8000,0.9225,3.8514,4.175
10.0000,0.9725,4.0621,4.177
10.2000,0.9125,3.8097,4.175
10.4000,0.8895,3.7061,4.1665
10.6000,0.863,3.6048,4.177
10.8000,0.7515,3.1368,4.174
11.0000,1.016,4.2357,4.169
11.2000,0.981,4.1011,4.1805
11.4000,1.1145,4.6581,4.1795
11.6000,0.9165,3.8282,4.177
11.8000,0.926,3.8679,4.177
12.0000,0.868,3.6256,4.177
12.2000,0.688,2.8731,4.176
12.4000,0.8935,3.7313,4.176
12.6000,0.915,3.8169,4.1715
12.8000,1.0415,4.3446,4.1715
13.0000,0.9485,3.96,4.175
13.2000,1.074,4.4861,4.177
13.4000,0.943,3.938,4.176
13.6000,1.071,4.4752,4.1785
14.0000,1.05,4.3801,4.1715
14.2000,1.045,4.3639,4.176
14.4000,1.081,4.5143,4.176
14.6000,1.072,4.4767,4.176
14.8000,0.723,3.0185,4.175
15.0000,0.6455,2.6963,4.177
15.2000,0.7825,3.2689,4.1775
15.4000,0.885,3.6966,4.177
15.6000,0.966,4.035,4.177
15.8000,0.7575,3.1645,4.1775
16.0000,0.5645,2.3602,4.181
16.2000,1.1455,4.7905,4.182
16.4000,0.9425,3.9359,4.176
16.6000,0.927,3.8688,4.1735
16.8000,0.9155,3.8208,4.1735
17.0000,0.8975,3.7489,4.177
17.2000,0.876,3.652,4.169
17.4000,0.721,3.0116,4.177
17.6000,0.9255,3.8616,4.1725
17.8000,0.876,3.6582,4.176
18.0000,0.792,3.3074,4.176
18.2000,0.8305,3.4711,4.1795
18.4000,0.8535,3.5651,4.177
18.6000,0.871,3.6395,4.1785
18.8000,0.9715,4.058,4.177
19.0000,0.9405,3.9285,4.177
19.2000,1.073,4.4798,4.175
19.4000,0.9045,3.7781,4.177
19.6000,0.9665,4.0284,4.168
19.8000,0.903,3.7709,4.176
20.0000,0.859,3.5872,4.176
20.2000,0.9295,3.8816,4.176
20.4000,0.95,3.9672,4.176
20.6000,1.1765,4.9172,4.1795
20.8000,1.06,4.4303,4.1795
21.0000,1.032,4.3107,4.177
21.2000,1.0235,4.2741,4.176
21.4000,1.1465,4.7907,4.1785
21.6000,1.0315,4.3075,4.176
21.8000,0.9645,4.0278,4.176
22.0000,0.846,3.5371,4.181
22.2000,0.9645,4.0292,4.1775
22.4000,0.977,4.0809,4.177
22.6000,0.8085,3.3763,4.176
22.8000,0.958,4.0016,4.177
23.0000,0.908,3.7918,4.176
23.2000,1.156,4.8332,4.181
23.4000,1.08,4.5047,4.171
23.6000,0.886,3.6991,4.175
23.8000,0.902,3.7677,4.177
24.0000,1.107,4.6239,4.177
24.2000,1.0535,4.3994,4.176
24.4000,1.1035,4.6071,4.175
24.6000,1.0015,4.1833,4.177
24.8000,1.164,4.8609,4.176
25.0000,1.0465,4.3691,4.175
25.2000,0.8465,3.5358,4.177
25.4000,0.7845,3.2753,4.175
25.6000,0.6665,2.7843,4.1775
25.8000,0.7185,3.003,4.1795
26.0000,0.814,3.4005,4.1775
26.2000,0.6255,2.6121,4.176
26.4000,0.8515,3.5559,4.176
26.6000,0.7705,3.2184,4.177
26.8000,0.832,3.4724,4.1735
27.0000,0.9965,4.1569,4.1715
27.2000,0.789,3.2901,4.17
27.4000,0.9825,4.101,4.174
27.6000,1.135,4.7426,4.1785
27.8000,0.9485,3.9586,4.1735
28.0000,0.9725,4.0592,4.174
28.2000,1.0225,4.2735,4.1795
28.4000,1.1455,4.7893,4.181
28.6000,0.976,4.0714,4.1715
28.8000,1.0715,4.4682,4.17
29.0000,1.0925,4.5535,4.168
29.2000,0.981,4.0932,4.1725
29.4000,1.0015,4.1823,4.176
29.6000,0.9065,3.7855,4.176
29.8000,0.9815,4.0978,4.175
30.0000,0.9835,4.1027,4.1715
30.2000,0.9045,3.7781,4.177
30.4000,1.078,4.498,4.1725
30.6000,1.074,4.4861,4.177
30.8000,0.868,3.6248,4.176
31.0000,0.9705,4.0538,4.177
31.2000,1.033,4.319,4.181
31.4000,1.0205,4.2667,4.181
31.6000,0.955,3.989,4.177
31.8000,0.9285,3.8788,4.1775
32.0000,0.856,3.5755,4.177
32.2000,0.916,3.8252,4.176
32.4000,0.956,3.9923,4.176
32.6000,0.9625,4.0151,4.1715
32.8000,1.0225,4.2725,4.1785
33.0000,1.093,4.5578,4.17
33.2000,0.9705,4.0538,4.177
33.4000,1.18,4.9247,4.1735
33.6000,0.8865,3.7011,4.175
33.8000,1.0235,4.2752,4.177
34.0000,0.971,4.0559,4.177
34.2000,0.662,2.7652,4.177
34.4000,0.859,3.588,4.177
34.6000,0.826,3.4502,4.177
34.8000,0.715,2.9894,4.181
35.0000,0.6625,2.7673,4.177
35.2000,0.7945,3.3178,4.176
35.4000,0.892,3.7156,4.1655
35.6000,1.011,4.2245,4.1785
35.8000,0.864,3.6072,4.175
36.0000,0.805,3.3625,4.177
36.2000,1.094,4.5598,4.168
36.4000,1.115,4.6574,4.177
36.6000,1.033,4.3138,4.176
36.8000,1.0685,4.4647,4.1785
37.0000,0.9005,3.7614,4.177
37.2000,0.8675,3.6235,4.177
37.4000,1.146,4.7846,4.175
37.6000,0.9495,3.9642,4.175
37.8000,0.9945,4.1545,4.1775
38.0000,1.059,4.4234,4.177
38.2000,0.9575,4.0033,4.181
38.4000,1.057,4.413,4.175
38.6000,0.8415,3.5141,4.176
38.8000,0.981,4.0967,4.176
39.0000,0.98,4.0984,4.182
39.2000,0.9065,3.7865,4.177
39.4000,0.964,4.0257,4.176
39.6000,0.9635,4.0236,4.176
39.8000,0.968,4.0433,4.177
40.0000,0.93,3.8837,4.176
40.2000,0.858,3.5839,4.177
40.4000,0.956,3.9956,4.1795
40.6000,0.9585,4.0037,4.177
40.8000,0.9085,3.7948,4.177
41.0000,1.0555,4.4078,4.176
41.2000,0.9085,3.7939,4.176
41.4000,1.148,4.7883,4.171
41.6000,0.977,4.079,4.175
41.8000,0.972,4.0581,4.175
42.0000,1.0055,4.199,4.176
42.2000,1.167,4.8681,4.1715
42.4000,1.2905,5.3949,4.1805
42.6000,1.019,4.2564,4.177
42.8000,1.055,4.4067,4.177
43.0000,1.029,4.2981,4.177
43.2000,0.806,3.3659,4.176
43.4000,0.913,3.8086,4.1715
43.6000,0.7515,3.1323,4.168
43.8000,0.691,2.8842,4.174
44.0000,0.686,2.8658,4.1775
44.2000,0.7535,3.1474,4.177
44.4000,0.7625,3.1842,4.176
44.6000,1.0205,4.2652,4.1795
44.8000,0.9595,4.0078,4.177
45.0000,0.888,3.7083,4.176
45.2000,0.848,3.5412,4.176
45.4000,0.9115,3.8064,4.176
45.6000,1.047,4.3712,4.175
45.8000,0.9995,4.1749,4.177
46.0000,1.004,4.1952,4.1785
46.2000,0.935,3.9046,4.176
46.4000,1.0865,4.5399,4.1785
46.6000,0.8645,3.6084,4.174
46.8000,0.983,4.104,4.175
47.0000,0.9415,3.9317,4.176
47.2000,1.048,4.3812,4.1805
47.4000,1.163,4.8485,4.169
47.6000,1.0015,4.1753,4.169
47.8000,0.984,4.1092,4.176
48.0000,0.9955,4.1562,4.175
48.2000,0.92,3.8428,4.177
48.4000,1.021,4.2647,4.177
48.6000,0.9565,3.9943,4.176
48.8000,0.8825,3.6844,4.175
49.0000,0.9155,3.8231,4.176
49.2000,1.237,5.1731,4.182
49.4000,1.142,4.769,4.176
49.6000,0.9845,4.1103,4.175
49.8000,1.1405,4.7656,4.1785
50.0000,1.0725,4.4739,4.1715
50.2000,1.0385,4.3357,4.175
50.4000,1.0415,4.3529,4.1795
50.6000,1.163,4.8485,4.169
50.8000,0.8335,3.4807,4.176
51.0000,0.7945,3.3186,4.177
51.2000,0.8485,3.5416,4.174
51.4000,1.0755,4.4951,4.1795
51.6000,0.831,3.4715,4.1775
51.8000,1.043,4.3582,4.1785
52.0000,0.9695,4.0496,4.177
52.2000,1.0735,4.484,4.177
52.4000,0.999,4.1733,4.1775
52.6000,0.9445,3.9433,4.175
52.8000,0.98,4.0974,4.181
53.0000,0.9455,3.9484,4.176
53.2000,1.0295,4.2966,4.1735
53.4000,1.044,4.3561,4.1725
53.6000,1.075,4.4946,4.181
53.8000,1.0255,4.2825,4.176
54.0000,1.113,4.6573,4.1845
54.2000,0.945,3.9473,4.177
54.4000,1.132,4.7289,4.1775
54.6000,1.0635,4.4401,4.175
54.8000,0.93,3.8781,4.17
55.0000,0.935,3.9046,4.176
55.2000,0.947,3.9547,4.176
55.4000,0.979,4.0883,4.176
55.6000,0.931,3.8888,4.177
55.8000,1.027,4.2923,4.1795
56.0000,0.91,3.8002,4.176
56.2000,0.9005,3.7596,4.175
56.4000,1.342,5.6062,4.1775
56.6000,0.8405,3.5091,4.175
56.8000,1.0505,4.3869,4.176
57.0000,0.914,3.8169,4.176
57.2000,1.0925,4.5623,4.176
57.4000,1.063,4.4391,4.176
57.6000,1.0335,4.3205,4.1805
57.8000,0.869,3.6289,4.176
58.0000,0.7115,2.9694,4.1735
58.2000,0.7805,3.2574,4.1735
58.4000,0.94,3.9254,4.176
58.6000,0.7865,3.2864,4.1785
58.8000,0.7395,3.0874,4.175
59.0000,0.8725,3.6414,4.1735
59.2000,0.848,3.5421,4.177
59.4000,0.8885,3.7104,4.176
59.6000,0.9015,3.7647,4.176
59.8000,0.9195,3.8398,4.176
60.0000,0.867,3.6163,4.171
60.2000,0.871,3.6382,4.177
60.4000,0.9165,3.8296,4.1785
60.6000,1.074,4.485,4.176
60.8000,0.932,3.8897,4.1735
61.0000,0.9875,4.1228,4.175
61.2000,0.783,3.2718,4.1785
61.4000,1.191,4.9778,4.1795
61.6000,0.9225,3.8524,4.176
61.8000,0.8645,3.6102,4.176
62.0000,0.8765,3.6603,4.176
62.2000,0.8765,3.6616,4.1775
62.4000,1.0665,4.4548,4.177
62.6000,0.891,3.7217,4.177
62.8000,0.838,3.5003,4.177
63.0000,0.992,4.1426,4.176
63.2000,0.883,3.6874,4.176
63.4000,0.9505,3.9736,4.1805
63.6000,0.8635,3.5999,4.169
63.8000,1.155,4.8273,4.1795
64.0000,1.1515,4.8087,4.176
64.2000,0.8935,3.7304,4.175
64.4000,1.1545,4.8183,4.1735
64.6000,0.8965,3.7447,4.177
64.8000,0.841,3.512,4.176
65.0000,1.1665,4.8713,4.176
65.2000,1.0205,4.2565,4.171
65.4000,1.005,4.1944,4.1735
65.6000,0.762,3.1829,4.177
65.8000,0.7625,3.1861,4.1785
66.0000,0.92,3.8396,4.1735
66.2000,0.7835,3.2719,4.176
66.4000,1.1695,4.8838,4.176
66.6000,0.808,3.3714,4.1725
66.8000,0.951,3.9714,4.176
67.0000,0.9125,3.8106,4.176
67.2000,0.877,3.6637,4.1775
67.4000,1.1335,4.7307,4.1735
67.6000,0.9795,4.0904,4.176
67.8000,0.856,3.5717,4.1725
68.0000,0.8995,3.7563,4.176
68.2000,0.7805,3.2601,4.177
68.4000,1.002,4.1844,4.176
68.6000,0.777,3.244,4.175
68.8000,0.8225,3.4368,4.1785
69.0000,0.817,3.4126,4.177
69.2000,0.9125,3.806,4.171
69.4000,0.8755,3.6561,4.176
69.6000,1.0245,4.2763,4.174
69.8000,0.929,3.8804,4.177
70.0000,1.095,4.5755,4.1785
70.2000,1.139,4.7576,4.177
70.4000,1.205,5.0236,4.169
70.6000,1.055,4.411,4.181
70.8000,1.132,4.7323,4.1805
71.0000,1.104,4.6103,4.176
71.2000,1.1225,4.6887,4.177
71.4000,1.0375,4.3362,4.1795
71.6000,0.926,3.8596,4.168
71.8000,0.8045,3.3596,4.176
72.0000,1.136,4.7519,4.183
72.2000,1.0065,4.2021,4.175
72.4000,1.202,5.0256,4.181
72.6000,0.803,3.3573,4.181
72.8000,0.771,3.2197,4.176
73.0000,0.791,3.3032,4.176
