Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
32.8000,0.4485,1.8741,4.1785
33.0000,0.614,2.5647,4.177
33.2000,0.4115,1.7195,4.1785
33.4000,0.409,1.709,4.1785
33.6000,0.425,1.7759,4.1785
33.8000,0.49,2.0475,4.1785
34.0000,0.454,1.897,4.1785
34.2000,0.512,2.1394,4.1785
34.4000,0.443,1.8511,4.1785
34.6000,0.581,2.4271,4.1775
34.8000,0.5425,2.2668,4.1785
35.0000,0.5625,2.3498,4.1775
35.2000,0.413,1.7247,4.176
35.4000,0.377,1.5753,4.1785
35.6000,0.4395,1.8365,4.1785
35.8000,0.4185,1.7487,4.1785
36.0000,0.53,2.2146,4.1785
36.2000,0.5625,2.351,4.1795
36.4000,0.4805,2.0078,4.1785
36.6000,0.527,2.2021,4.1785
36.8000,0.436,1.8218,4.1785
37.0000,0.521,2.177,4.1785
37.2000,0.5115,2.1368,4.1775
37.4000,0.4895,2.0454,4.1785
37.6000,0.653,2.7276,4.177
37.8000,0.685,2.8612,4.177
38.0000,0.561,2.3441,4.1785
38.2000,0.4755,1.9869,4.1785
38.4000,0.484,2.0224,4.1785
38.6000,0.5095,2.1284,4.1775
38.8000,0.5025,2.1002,4.1795
39.0000,0.563,2.3525,4.1785
39.2000,0.481,2.0094,4.1775
39.4000,0.477,1.9936,4.1795
39.6000,0.4125,1.7232,4.1775
39.8000,0.57,2.3823,4.1795
40.0000,0.566,2.3636,4.176
40.2000,0.483,2.0182,4.1785
40.4000,0.464,1.9388,4.1785
40.6000,0.447,1.8673,4.1775
40.8000,0.384,1.604,4.177
41.0000,0.4545,1.8991,4.1785
41.2000,0.671,2.8038,4.1785
41.4000,0.4355,1.8202,4.1795
41.6000,0.441,1.8432,4.1795
41.8000,0.4655,1.9456,4.1795
42.0000,0.3995,1.6689,4.1775
42.2000,0.4445,1.8573,4.1785
42.4000,0.532,2.223,4.1785
42.6000,0.511,2.1339,4.176
42.8000,0.3975,1.661,4.1785
43.0000,0.4975,2.0788,4.1785
43.2000,0.394,1.6463,4.1785
43.4000,0.415,1.7341,4.1785
43.6000,0.464,1.9384,4.1775
43.8000,0.478,1.9973,4.1785
44.0000,0.3955,1.653,4.1795
44.2000,0.409,1.7086,4.1775
44.4000,0.3845,1.6062,4.1775
44.6000,0.366,1.5297,4.1795
44.8000,0.3955,1.6526,4.1785
45.0000,0.3845,1.6066,4.1785
45.2000,0.579,2.4188,4.1775
45.4000,0.747,3.1213,4.1785
45.6000,0.5595,2.3379,4.1785
45.8000,0.4025,1.6812,4.177
46.0000,0.4005,1.6731,4.1775
46.2000,0.4215,1.7608,4.1775
46.4000,0.357,1.4917,4.1785
46.6000,0.426,1.7796,4.1775
46.8000,0.411,1.7174,4.1785
47.0000,0.4325,1.8066,4.177
47.2000,0.402,1.6798,4.1785
47.4000,0.428,1.788,4.1775
47.6000,0.3665,1.5309,4.177
47.8000,0.412,1.7215,4.1785
48.0000,0.4085,1.7073,4.1795
48.2000,0.3775,1.5768,4.177
48.4000,0.3765,1.5728,4.1775
48.6000,0.351,1.4663,4.1775
48.8000,0.3975,1.661,4.1785
49.0000,0.408,1.7048,4.1785
49.2000,0.465,1.9435,4.1795
49.4000,0.4285,1.7905,4.1785
49.6000,0.442,1.8469,4.1785
49.8000,0.4295,1.7942,4.1775
50.0000,0.4725,1.9739,4.1775
50.2000,0.439,1.8344,4.1785
50.4000,0.454,1.897,4.1785
50.6000,0.452,1.8891,4.1795
50.8000,0.4535,1.8945,4.1775
51.0000,0.445,1.8588,4.177
51.2000,0.5065,2.1159,4.1775
51.4000,0.3975,1.6604,4.177
51.6000,0.498,2.0801,4.177
51.8000,0.3665,1.5314,4.1785
52.0000,0.5735,2.3958,4.1775
52.2000,0.4465,1.8653,4.1775
52.4000,0.526,2.1971,4.177
52.6000,0.403,1.6833,4.177
52.8000,0.582,2.4319,4.1785
53.0000,0.416,1.7387,4.1795
53.2000,0.421,1.7591,4.1785
53.4000,0.52,2.1723,4.1775
53.6000,0.4025,1.6818,4.1785
53.8000,0.3795,1.5857,4.1785
54.0000,0.4345,1.8151,4.1775
54.2000,0.441,1.8427,4.1785
54.4000,0.4525,1.8912,4.1795
54.6000,0.6085,2.5432,4.1795
54.8000,0.4415,1.8448,4.1785
55.0000,0.4485,1.8736,4.1775
55.2000,0.477,1.9927,4.1775
55.4000,0.4985,2.083,4.1785
55.6000,0.418,1.7462,4.1775
55.8000,0.418,1.7466,4.1785
56.0000,0.5855,2.4465,4.1785
56.2000,0.572,2.3895,4.1775
56.4000,0.4385,1.8323,4.1785
56.6000,0.44,1.8381,4.1775
56.8000,0.443,1.8515,4.1795
57.0000,0.4085,1.7065,4.1775
57.2000,0.4445,1.8573,4.1785
57.4000,0.4515,1.8866,4.1785
57.6000,0.398,1.6624,4.177
57.8000,0.426,1.78,4.1785
58.0000,0.44,1.8385,4.1785
58.2000,0.506,2.1136,4.177
58.4000,0.4755,1.9864,4.1775
58.6000,0.4755,1.9869,4.1785
58.8000,0.381,1.592,4.1785
59.0000,0.444,1.8553,4.1785
59.2000,0.454,1.8966,4.1775
59.4000,0.397,1.6593,4.1795
59.6000,0.4495,1.8782,4.1785
59.8000,0.451,1.8845,4.1785
60.0000,0.4295,1.7947,4.1785
