Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,1.568,6.5605,4.184
0.2000,0.8765,3.6581,4.1735
0.4000,1.4305,5.9738,4.176
0.6000,1.3455,5.6202,4.177
0.8000,1.0805,4.5214,4.1845
1.0000,1.338,5.5888,4.177
1.2000,1.0885,4.5483,4.1785
1.4000,1.3495,5.6369,4.177
1.6000,1.2035,5.0246,4.175
1.8000,1.251,5.2242,4.176
2.0000,1.2965,5.4142,4.176
2.2000,1.349,5.6348,4.177
2.4000,0.985,4.1183,4.181
2.6000,1.287,5.3745,4.176
2.8000,1.214,5.0727,4.1785
3.0000,1.434,5.9884,4.176
3.2000,1.335,5.575,4.176
3.4000,1.329,5.5512,4.177
3.6000,1.4455,6.0364,4.176
3.8000,1.1875,4.9578,4.175
4.0000,1.3615,5.687,4.177
4.2000,1.2245,5.1111,4.174
4.4000,1.242,5.1866,4.176
4.6000,1.387,5.7921,4.176
4.8000,0.9985,4.1747,4.181
5.0000,1.659,6.9321,4.1785
5.2000,1.375,5.7386,4.1735
5.4000,1.318,5.5053,4.177
5.6000,1.5055,6.2817,4.1725
5.8000,1.4495,6.0531,4.176
6.0000,1.6555,6.915,4.177
6.2000,1.549,6.4671,4.175
6.4000,1.4735,6.1482,4.1725
6.6000,1.262,5.2701,4.176
6.8000,1.418,5.9237,4.1775
7.0000,1.519,6.3418,4.175
7.2000,1.2785,5.339,4.176
7.4000,1.5835,6.6277,4.1855
7.6000,1.256,5.2451,4.176
7.8000,1.376,5.7462,4.176
8.0000,1.31,5.4719,4.177
8.2000,1.5135,6.3189,4.175
8.4000,1.5085,6.3018,4.1775
8.6000,1.3915,5.813,4.1775
8.8000,1.028,4.2832,4.1665
9.0000,1.548,6.466,4.177
9.2000,1.415,5.9076,4.175
9.4000,1.346,5.6209,4.176
9.6000,1.373,5.7336,4.176
9.8000,1.3315,5.5603,4.176
10.0000,1.3665,5.7065,4.176
10.2000,1.344,5.6125,4.176
10.4000,1.264,5.2842,4.1805
10.6000,1.4895,6.2202,4.176
10.8000,1.063,4.4391,4.176
11.0000,1.467,6.1262,4.176
11.2000,1.3575,5.6703,4.177
11.4000,1.0495,4.3764,4.17
11.6000,1.4555,6.0782,4.176
11.8000,1.2945,5.4091,4.1785
12.0000,1.597,6.6691,4.176
12.2000,1.496,6.2473,4.176
12.4000,1.6585,6.9259,4.176
12.6000,1.3045,5.445,4.174
12.8000,1.1195,4.6762,4.177
13.0000,1.2645,5.2806,4.176
13.2000,1.214,5.0709,4.177
13.4000,0.8545,3.5744,4.183
13.6000,1.3065,5.4559,4.176
14.0000,1.372,5.7308,4.177
14.2000,1.1575,4.8337,4.176
14.4000,1.236,5.172,4.1845
14.6000,1.3925,5.8137,4.175
14.8000,1.3505,5.6397,4.176
15.0000,1.2895,5.385,4.176
15.2000,1.2775,5.3361,4.177
15.4000,1.3155,5.4935,4.176
15.6000,0.872,3.6428,4.1775
15.8000,1.263,5.2743,4.176
16.0000,1.183,4.9402,4.176
16.2000,1.055,4.403,4.1735
16.4000,1.25,5.22,4.176
16.6000,1.401,5.852,4.177
16.8000,1.402,5.8646,4.183
17.0000,1.387,5.7921,4.176
17.2000,1.044,4.3634,4.1795
17.4000,1.437,6.0009,4.176
17.6000,1.5885,6.636,4.1775
17.8000,1.193,4.979,4.1735
18.0000,1.477,6.168,4.176
18.2000,1.0895,4.5508,4.177
18.4000,1.3955,5.829,4.177
18.6000,1.0585,4.4203,4.176
18.8000,1.1255,4.7001,4.176
19.0000,1.3515,5.6425,4.175
19.2000,1.2205,5.0968,4.176
