Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
0.0000,1.0525,4.3905,4.1715
0.2000,1.0555,4.4078,4.176
0.4000,1.0685,4.4631,4.177
0.6000,1.024,4.2716,4.1715
0.8000,0.998,4.1676,4.176
1.0000,0.971,4.0549,4.176
1.2000,1.215,5.0738,4.176
1.4000,0.8295,3.4648,4.177
1.6000,0.804,3.3583,4.177
1.8000,0.629,2.6251,4.1735
2.0000,1.1195,4.675,4.176
2.2000,0.5995,2.5035,4.176
2.4000,1.2205,5.0968,4.176
2.6000,0.819,3.4271,4.1845
2.8000,1.299,5.4259,4.177
3.0000,1.489,6.227,4.182
3.2000,0.629,2.6261,4.175
3.4000,0.7925,3.3087,4.175
3.6000,0.7885,3.2936,4.177
3.8000,1.3025,5.4405,4.177
4.0000,1.1155,4.6572,4.175
4.2000,0.6995,2.9194,4.1735
4.4000,0.7905,3.3011,4.176
4.6000,0.773,3.2288,4.177
4.8000,0.668,2.7896,4.176
5.0000,1.0745,4.4871,4.176
5.2000,0.577,2.409,4.175
5.4000,0.8245,3.4443,4.1775
5.6000,1.2245,5.1264,4.1865
5.8000,0.7855,3.2795,4.175
6.0000,0.879,3.6663,4.171
6.2000,1.175,4.9127,4.181
6.4000,1.0925,4.5595,4.1735
6.6000,1.009,4.2126,4.175
6.8000,0.8445,3.5275,4.177
7.0000,1.048,4.3764,4.176
7.2000,1.14,4.7606,4.176
7.4000,1.0385,4.3368,4.176
7.6000,1.309,5.4651,4.175
7.8000,0.852,3.558,4.176
8.0000,0.976,4.0758,4.176
8.2000,0.843,3.5204,4.176
8.4000,1.049,4.3796,4.175
8.6000,0.953,3.9797,4.176
8.8000,1.067,4.4547,4.175
9.0000,0.812,3.3909,4.176
9.2000,0.819,3.4193,4.175
9.4000,0.856,3.5747,4.176
9.6000,1.3125,5.481,4.176
9.8000,0.9355,3.9066,4.176
10.0000,1.4345,5.989,4.175
10.2000,0.9595,4.0069,4.176
10.4000,0.826,3.4494,4.176
10.6000,1.078,4.498,4.1725
10.8000,1.265,5.2826,4.176
11.0000,1.2165,5.0801,4.176
11.2000,0.769,3.2098,4.174
11.4000,1.068,4.46,4.176
11.6000,1.2565,5.2459,4.175
11.8000,1.181,4.9307,4.175
12.0000,1.3685,5.7169,4.1775
12.2000,1.066,4.4516,4.176
12.4000,0.82,3.4255,4.1775
12.6000,1.125,4.7098,4.1865
12.8000,0.969,4.0465,4.176
13.0000,0.651,2.7186,4.176
13.2000,1.3685,5.7183,4.1785
13.4000,1.2685,5.2941,4.1735
