Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
30.6000,1.16,4.843,4.175
30.8000,1.273,5.304,4.1665
31.0000,1.382,5.7685,4.174
31.2000,1.2125,5.0634,4.176
31.4000,1.3905,5.8005,4.1715
31.6000,1.3385,5.5862,4.1735
31.8000,1.3895,5.8144,4.1845
32.0000,1.313,5.4726,4.168
32.2000,1.335,5.5716,4.1735
32.4000,1.377,5.7504,4.176
32.6000,1.33,5.5528,4.175
32.8000,1.4235,5.9431,4.175
33.0000,1.3545,5.6564,4.176
33.2000,1.2355,5.1582,4.175
33.4000,1.382,5.7699,4.175
33.6000,1.2875,5.3753,4.175
33.8000,1.309,5.4638,4.174
34.0000,1.3525,5.6467,4.175
34.2000,1.3215,5.5186,4.176
34.4000,1.414,5.9169,4.1845
34.6000,1.2665,5.2876,4.175
34.8000,1.305,5.4497,4.176
35.0000,1.0875,4.5387,4.1735
35.2000,1.4875,6.2103,4.175
35.4000,1.469,6.1294,4.1725
35.6000,1.6145,6.7381,4.1735
35.8000,0.8135,3.3964,4.175
36.0000,1.226,5.1186,4.175
36.2000,0.8385,3.4999,4.174
36.4000,1.296,5.4095,4.174
36.6000,1.2775,5.3304,4.1725
36.8000,1.3955,5.8241,4.1735
37.0000,1.373,5.7323,4.175
37.2000,1.4125,5.9021,4.1785
37.4000,1.298,5.4204,4.176
37.6000,1.3165,5.4964,4.175
37.8000,1.375,5.7406,4.175
38.0000,1.5015,6.2703,4.176
38.2000,0.8805,3.677,4.176
38.4000,1.2755,5.3239,4.174
38.6000,1.359,5.6752,4.176
38.8000,1.2955,5.4087,4.175
39.0000,1.3375,5.5841,4.175
39.2000,1.256,5.2438,4.175
39.4000,1.299,5.4246,4.176
39.6000,1.2175,5.0818,4.174
39.8000,1.193,4.9808,4.175
40.0000,1.3665,5.7086,4.1775
40.2000,1.376,5.7427,4.1735
40.4000,1.215,5.0726,4.175
40.6000,1.266,5.2868,4.176
40.8000,1.1465,4.7878,4.176
41.0000,1.1845,4.9405,4.171
41.2000,1.37,5.7211,4.176
41.4000,1.074,4.4823,4.1735
41.6000,1.1065,4.6185,4.174
41.8000,1.113,4.6479,4.176
42.0000,0.9155,3.8222,4.175
42.2000,1.2345,5.154,4.175
42.4000,0.909,3.7873,4.1665
42.6000,1.1405,4.7599,4.1735
42.8000,1.198,5.0017,4.175
43.0000,1.223,5.106,4.175
43.2000,1.5335,6.4024,4.175
43.4000,1.407,5.8742,4.175
43.6000,1.304,5.4442,4.175
43.8000,0.9955,4.1527,4.1715
44.0000,0.887,3.7023,4.174
44.2000,1.2255,5.1177,4.176
