Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
29.0000,0.83,3.4682,4.1785
29.2000,0.7945,3.3206,4.1795
29.4000,0.6595,2.7557,4.1785
29.6000,0.738,3.0826,4.177
29.8000,0.7985,3.3381,4.1805
30.0000,0.838,3.4995,4.176
30.2000,0.753,3.1453,4.177
30.4000,0.7,2.9239,4.177
30.6000,0.714,2.9834,4.1785
30.8000,0.8245,3.446,4.1795
31.0000,0.8095,3.3825,4.1785
31.2000,0.6745,2.8174,4.177
31.4000,0.7535,3.1466,4.176
31.6000,0.782,3.2684,4.1795
31.8000,0.8885,3.7135,4.1795
32.0000,0.664,2.7735,4.177
32.2000,0.861,3.5977,4.1785
32.4000,0.8755,3.6583,4.1785
32.6000,0.7345,3.0673,4.176
32.8000,0.8,3.3428,4.1785
33.0000,0.7385,3.084,4.176
33.2000,0.737,3.0777,4.176
33.4000,0.776,3.2414,4.177
33.6000,0.769,3.2148,4.1805
33.8000,0.8775,3.6688,4.181
34.0000,0.7745,3.2382,4.181
34.2000,0.765,3.1939,4.175
34.4000,0.6575,2.7457,4.176
34.6000,0.766,3.1981,4.175
34.8000,0.722,3.0162,4.1775
35.0000,0.8305,3.4711,4.1795
35.2000,0.6465,2.702,4.1795
35.4000,0.675,2.8218,4.1805
35.6000,0.6005,2.5092,4.1785
35.8000,0.813,3.3959,4.177
36.0000,0.658,2.7488,4.1775
36.2000,0.8405,3.5082,4.174
36.4000,0.8125,3.3938,4.177
36.6000,0.7645,3.1933,4.177
36.8000,0.753,3.1453,4.177
37.0000,0.78,3.2592,4.1785
37.2000,0.731,3.0534,4.177
37.4000,0.8795,3.6719,4.175
37.6000,0.654,2.7311,4.176
37.8000,0.793,3.3124,4.177
38.0000,0.7145,2.9838,4.176
38.2000,0.8435,3.5254,4.1795
38.4000,0.8215,3.4306,4.176
38.6000,0.8905,3.7218,4.1795
38.8000,0.745,3.113,4.1785
39.0000,0.8035,3.3554,4.176
39.2000,0.7445,3.109,4.176
39.4000,0.8075,3.3733,4.1775
39.6000,0.766,3.2007,4.1785
39.8000,0.754,3.1487,4.176
40.0000,0.6915,2.8901,4.1795
40.2000,0.7715,3.2226,4.177
40.4000,0.7705,3.2168,4.175
40.6000,0.762,3.1814,4.175
40.8000,0.822,3.4355,4.1795
41.0000,0.6725,2.809,4.177
41.2000,0.8275,3.4569,4.1775
41.4000,0.7555,3.155,4.176
41.6000,0.8075,3.3741,4.1785
41.8000,0.8845,3.6968,4.1795
42.0000,0.766,3.2,4.1775
42.2000,0.7055,2.9493,4.1805
42.4000,0.782,3.2684,4.1795
42.6000,0.841,3.5162,4.181
42.8000,0.7695,3.2154,4.1785
43.0000,0.8285,3.459,4.175
43.2000,0.766,3.2007,4.1785
43.4000,0.825,3.4452,4.176
43.6000,0.7795,3.2571,4.1785
43.8000,0.847,3.5379,4.177
44.0000,0.837,3.4945,4.175
44.2000,0.8255,3.4494,4.1785
44.4000,0.7565,3.161,4.1785
44.6000,0.7655,3.1994,4.1795
44.8000,0.809,3.3804,4.1785
45.0000,0.726,3.0311,4.175
45.2000,0.7895,3.297,4.176
45.4000,0.7975,3.3316,4.1775
45.6000,0.769,3.2125,4.1775
45.8000,0.6265,2.6169,4.177
46.0000,0.77,3.2182,4.1795
46.2000,0.825,3.4452,4.176
46.4000,0.7845,3.2753,4.175
46.6000,0.6695,2.7975,4.1785
46.8000,0.8355,3.492,4.1795
47.0000,0.8385,3.5045,4.1795
47.2000,0.805,3.3629,4.1775
47.4000,0.7925,3.3103,4.177
47.6000,0.6375,2.6616,4.175
47.8000,0.7275,3.0388,4.177
48.0000,0.7155,2.989,4.1775
48.2000,0.7905,3.3031,4.1785
48.4000,0.8045,3.3624,4.1795
48.6000,0.607,2.5348,4.176
48.8000,0.7525,3.1443,4.1785
49.0000,0.715,2.9866,4.177
49.2000,0.8485,3.5455,4.1785
49.4000,0.8655,3.6104,4.1715
49.6000,0.846,3.535,4.1785
49.8000,0.7755,3.2393,4.177
50.0000,0.804,3.3587,4.1775
50.2000,0.823,3.4377,4.177
50.4000,0.8415,3.5133,4.175
50.6000,0.8155,3.4055,4.176
50.8000,0.824,3.4418,4.177
51.0000,0.797,3.3303,4.1785
51.2000,0.8025,3.3512,4.176
51.4000,0.8195,3.4235,4.1775
51.6000,0.827,3.4544,4.177
51.8000,0.8015,3.3491,4.1785
52.0000,0.67,2.7979,4.176
