Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
32.8000,0.3355,1.4014,4.177
33.0000,0.3325,1.3894,4.1785
33.2000,0.3425,1.4308,4.1775
33.4000,0.325,1.358,4.1785
33.6000,0.3245,1.3556,4.1775
33.8000,0.3235,1.3521,4.1795
34.0000,0.3235,1.3517,4.1785
34.2000,0.336,1.404,4.1785
34.4000,0.338,1.4118,4.177
34.6000,0.3255,1.3601,4.1785
34.8000,0.3775,1.5774,4.1785
35.0000,0.324,1.3535,4.1775
35.2000,0.324,1.3538,4.1785
35.4000,0.3795,1.5857,4.1785
35.6000,0.3245,1.3559,4.1785
35.8000,0.323,1.3497,4.1785
36.0000,0.3235,1.3517,4.1785
36.2000,0.3235,1.3517,4.1785
36.4000,0.324,1.3538,4.1785
36.6000,0.373,1.558,4.177
36.8000,0.324,1.3538,4.1785
37.0000,0.324,1.3538,4.1785
37.2000,0.323,1.3493,4.1775
37.4000,0.3235,1.3517,4.1785
37.6000,0.324,1.3538,4.1785
37.8000,0.3365,1.4061,4.1785
38.0000,0.3365,1.4057,4.1775
38.2000,0.3245,1.3559,4.1785
38.4000,0.3235,1.3514,4.1775
38.6000,0.322,1.3455,4.1785
38.8000,0.313,1.3082,4.1795
39.0000,0.34,1.4207,4.1785
39.2000,0.3285,1.3721,4.177
39.4000,0.3305,1.381,4.1785
39.6000,0.3245,1.3556,4.1775
39.8000,0.3245,1.3559,4.1785
40.0000,0.324,1.3538,4.1785
40.2000,0.3355,1.4019,4.1785
40.4000,0.3235,1.3514,4.1775
40.6000,0.323,1.3493,4.1775
40.8000,0.324,1.3538,4.1785
41.0000,0.3235,1.3517,4.1785
41.2000,0.3245,1.3559,4.1785
41.4000,0.3365,1.4061,4.1785
41.6000,0.3315,1.3852,4.1785
41.8000,0.324,1.3535,4.1775
42.0000,0.3235,1.3514,4.1775
42.2000,0.3235,1.3517,4.1785
42.4000,0.324,1.3538,4.1785
42.6000,0.3235,1.3517,4.1785
42.8000,0.3355,1.4019,4.1785
43.0000,0.3235,1.3514,4.1775
43.2000,0.324,1.3535,4.1775
43.4000,0.3235,1.3517,4.1785
43.6000,0.3235,1.3514,4.1775
43.8000,0.335,1.3998,4.1785
44.0000,0.323,1.3493,4.1775
44.2000,0.3445,1.4395,4.1785
44.4000,0.323,1.3493,4.1775
44.6000,0.324,1.3538,4.1785
44.8000,0.327,1.366,4.1775
45.0000,0.3945,1.6492,4.1805
45.2000,0.3455,1.4437,4.1785
45.4000,0.33,1.3789,4.1785
45.6000,0.37,1.546,4.1785
45.8000,0.3255,1.3598,4.1775
46.0000,0.325,1.358,4.1785
46.2000,0.3235,1.3514,4.1775
46.4000,0.3355,1.4019,4.1785
46.6000,0.323,1.3493,4.1775
46.8000,0.3235,1.3517,4.1785
47.0000,0.323,1.3493,4.1775
47.2000,0.3225,1.3476,4.1785
47.4000,0.336,1.404,4.1785
47.6000,0.335,1.3998,4.1785
47.8000,0.3235,1.3517,4.1785
48.0000,0.323,1.3497,4.1785
48.2000,0.3235,1.3517,4.1785
48.4000,0.3235,1.3514,4.1775
48.6000,0.3235,1.3517,4.1785
